topic_link,date,user_id,user_rank,heading,reply_flag,topic_mark,body,views,found_helpful,image_flag,cateogry,normal_date
https://community.ebay.com/t5/Buying-Selling-Basics/seller-info/td-p/30940134/jump-to/first-unread-message,"May 14, 2020 9:46:31 AM",eburtonlab,not appliable,seller info,1,,"@leonarmille_20  what do i do when i have made the purchase already If the seller is a scammer, there is no point in asking to cancel -- scammers won't. And if the seller is not a scammer, you have just caused a headache for an innocent seller by cancelling. Typically you have to wait until the last estimated delivery date has passed to start an Item Not Received claim on eBay; if the seller is removed and eBay does not send you a message about that, and if you can no longer find the item in your Resolution Center, you can start the process on your PayPal account (if you used PayPal) or your credit card account. There are various deadlines that have to be met at each stage, and you must take care not to make more than one claim about a single transaction at a time or your claim may be dismissed. If the seller actually ships something (but not your item), you must file a Significantly Not As Described claim (and typically return the item), as a valid tracking number that shows delivery would cause you to lose an Item Not Received claim. There are other scams that involve shipping an item to another location in your zip code which can complicate matters further. Bookmark the seller's feedback page so that you can monitor that to see if the seller's account has been removed from eBay, just in case the item listing disappears.",31 Views,2,0,Buying-Selling-Basics,2020-05-14
https://community.ebay.com/t5/Selling/Seller-Standards-Update-New-seller-evaluation-timeline-amp-Top/td-p/30936098/jump-to/first-unread-message,"May 13, 2020 7:05:17 PM",bbravo65,not appliable,Seller Standards Update: New seller evaluation timeline & Top Rated Plus badge changes,1,,"@cynthealee2  ...thank you for being ""partner in crime""...oh sorry, I was just kidding, hope you don't mind...!!!😯",212 Views,1,0,Selling,2020-05-13
https://community.ebay.com/t5/My-Account/archive-old-orders/td-p/30941564/jump-to/first-unread-message,"May 15, 2020 6:16:44 AM",disneyshopper,not appliable,archive old orders,1,This thread is solved,ebay only keeps records of your Purchase History for the past 3 years. Log into your Paypal account and do a search there.  They have records from the past 7 years.,30 Views,0,0,My-Account,2020-05-15
https://community.ebay.com/t5/Selling/Seller-Standards-Update-New-seller-evaluation-timeline-amp-Top/td-p/30936098/jump-to/first-unread-message,"May 13, 2020 11:04:44 PM",mam98031,not appliable,Seller Standards Update: New seller evaluation timeline & Top Rated Plus badge changes,1,,"@cynthealee2 wrote:@mam98031 wrote:@cynthealee2 wrote:What is ""Service Metrics""?The Service Metrics is a completely different thing.  And a crazy policy IMHO. https://www.ebay.com/help/policies/selling-policies/seller-performance-policy/service-metrics-policy...OK... so in theory if I had any of these it would be on my Dashboard some where right? And what confuses me is the ones where the PO bent the daylights out of the stupid things, they opened cases, and I flat out refunded them aren't showing there at all... so I'm still trying to figure out what they are counting... maybe they timed out before I got around to checking the dashboard???? See I knew better than to ""check out"" for an entire year on eBay.... I miss so much stuff when I do that LOL.The Service Metrics has NEVER been on the Seller Dashboard.  The Seller Dashboard is completely separate and different. The Seller Dashboard are the areas in which Ebay evals you every 20th of the month for the period ending the previous month.  It is what will determine your selling status.  Defects on your Seller Dashboard are things to avoid.  Defects ONLY happen in the areas seen on your Seller Dashboard. The Service Metrics can be seen in the Seller Hub under the Performance Tab, list item on the drop down menu.  This will only come into play if you have 10+ INADS in the past 12 months or 90 days.  This is explained in more detail in the link I gave you above.",185 Views,0,0,Selling,2020-05-13
https://community.ebay.com/t5/My-Account/archive-old-orders/td-p/30941564/jump-to/first-unread-message,"May 15, 2020 3:36:54 PM",7606dennis,not appliable,archive old orders,1,This thread is solved,"@barbaramolsen10 wrote:I very seldom go through Pay Pal.  How would I access Pay Pal?I'm not sure why you chose this as the solution to your question, but be that as it may, I recommend that you log into your PayPal account and check the activity on your account regularly. 

	""It is an intelligent man that is aware of his own ignorance.""",6 Views,0,0,My-Account,2020-05-15
https://community.ebay.com/t5/Shipping-Returns/Delayed-International-Shipping-Past-Expected-Delivery-Date/td-p/30856049/jump-to/first-unread-message,"May 14, 2020 10:20:40 PM",rosen.nancy,not appliable,Delayed International Shipping Past Expected Delivery Date,1,,"I have a number of favored sellers from whom I buy in India. I have decided to give them until July 1st before asking for a refund. (I may change this as things develop, though.) Tonight I tried to order an item from India and was told all orders from India are stopped (temporarily?). Does anyone know why this is? I have seen no announcements so hopefully this is a short-term interruption. Not to mention, I have about a dozen orders expected from sellers in India.",38 Views,0,0,Shipping-Returns,2020-05-14
https://community.ebay.com/t5/Seller-Hub/Why-can-t-I-leave-feedback-for-a-item-I-sold/td-p/30942356/jump-to/first-unread-message,"May 14, 2020 8:47:29 PM",mabel1912carol,Adventurer,Why can't I leave feedback for a item I sold,0,This thread is solved,"Why can't I leave feedback for an item I sold?



					
						Solved!
					
					Go to Solution.",97 Views,0,0,Seller-Hub,2020-05-14
https://community.ebay.com/t5/Shipping-Returns/Delayed-International-Shipping-Past-Expected-Delivery-Date/td-p/30856049/jump-to/first-unread-message,"May 15, 2020 10:47:12 PM",quantronus,not appliable,Delayed International Shipping Past Expected Delivery Date,1,,"Out of curiosity, have you received your package yet? I also have an item coming internationally and have the same sort of concerns.",7 Views,0,0,Shipping-Returns,2020-05-15
https://community.ebay.com/t5/Mobile-App-Android/Pictures-won-t-show-on-any-items-for-sale-from-any-seller/td-p/30941754/jump-to/first-unread-message,"May 15, 2020 5:02:03 PM",mobile_app_help,not appliable,Pictures won't  show on any items for sale from any seller.,1,,"@windsorne 
 
Thanks for the report. Can you please update to the newest release and share a screen shot if the images are still not loading.
 
Thanks",7 Views,0,0,Mobile-App-Android,2020-05-15
https://community.ebay.com/t5/Fashion/Where-is-the-quot-Vintage-Clothing-quot-category-link/td-p/30942321/jump-to/first-unread-message,"May 14, 2020 8:31:27 PM",mtgraves7984,not appliable,"Where is the ""Vintage Clothing"" category link?",1,,"I just typed 'Vintage cotton nightgown' in the search bar and found over 10,000.",86 Views,2,0,Fashion,2020-05-14
https://community.ebay.com/t5/Fashion/Where-is-the-quot-Vintage-Clothing-quot-category-link/td-p/30942321/jump-to/first-unread-message,"May 14, 2020 8:34:53 PM",eburtonlab,not appliable,"Where is the ""Vintage Clothing"" category link?",1,,@bella3boutique  Try this category: https://www.ebay.com/b/Womens-Sleepwear-Robes/63855/bn_661845 A search for vintage cotton in that category: https://www.ebay.com/sch/i.html?_from=R40&_nkw=vintage+cotton&_sacat=63855&_dmd=1&rt=nc,84 Views,1,0,Fashion,2020-05-14
https://community.ebay.com/t5/Fashion/Where-is-the-quot-Vintage-Clothing-quot-category-link/td-p/30942321/jump-to/first-unread-message,"May 15, 2020 3:29:52 PM",bella3boutique,not appliable,"Where is the ""Vintage Clothing"" category link?",1,,"Thank you ðŸ™‚ I've tried that too with similar results like yours. Problem for me is that I have to set too many search parameters including for example: (Vintage Cotton Nightgown -polyester -blend -robe -shorts) etc etc.I also filter by item location, condition. But when I try to choose the category filter it just isn't there.That's why I just wanted a plain and simple category check.Ah the site just isn't what it used to be ðŸ˜žThank you again,Danielle",23 Views,0,0,Fashion,2020-05-15
https://community.ebay.com/t5/Fashion/Where-is-the-quot-Vintage-Clothing-quot-category-link/td-p/30942321/jump-to/first-unread-message,"May 15, 2020 3:38:48 PM",terrycece62,not appliable,"Where is the ""Vintage Clothing"" category link?",1,,try putting filter terms in search titlevintage womens cotton blend short nightgown,19 Views,0,0,Fashion,2020-05-15
https://community.ebay.com/t5/Buying/I-believe-someone-is-scamming-advice/td-p/30944331/jump-to/first-unread-message,"May 15, 2020 3:18:29 PM",mudshark61369,not appliable,"I believe someone is scamming, advice?",1,,"@esterhammerfic16, The seller may not know there is a smaller version so you might try sending them the ISBN # ask them to compare it to what they have listed, and see if they reply after that.  You have 30 days from the date of delivery if there is tracking, or 30 days from the last estimated delivery date to file a dispute.   If they do not reply or respond negatively, then open a dispute. 

	THERE IS NO SUCH THING AS FOOLPROOF, BECAUSE FOOLS ARE SO DARNED INGENIOUS! (unknown)",58 Views,3,0,Buying,2020-05-15
https://community.ebay.com/t5/Buying/I-believe-someone-is-scamming-advice/td-p/30944331/jump-to/first-unread-message,"May 15, 2020 5:12:40 PM",esterhammerfic16,not appliable,"I believe someone is scamming, advice?",1,,Thanks everyone!,41 Views,0,0,Buying,2020-05-15
https://community.ebay.com/t5/Payments/The-Decision-Has-Been-Made-No-Grandfathering-MP-Fees/td-p/30941290/page/2,"May 15, 2020 11:35:16 PM",mam98031,not appliable,The Decision Has Been Made-No Grandfathering MP Fees,1,,"@timeforshop wrote:Thanks for the information. eBay states ""your final value fees will be automatically deducted from your sales, and the remaining balance will be paid out to your bank account. "" This will cause me lose more money beside fee increase because currently ebay bill us the FVF in the invoice and I pay via credit card that linked with ebay. I earn 2% credit card reward when use it, but the new FVF with MP will make it impossible to earn the 2% ;(That is likely to change in time.  Currently on our Seller Invoices we can designate how we want that to be paid each month.  CC or PP.  I too have mine set up as a CC.  I do the same thing you do. I think to begin with they will deduct store fees and whatever else is on the monthly seller invoice from our bank accounts, but I've already asked for them to change that an allow us to use our CCs if we want.  I'm hoping this will change in short order, but we will have to wait and see.",3 Views,0,0,Payments,2020-05-15
https://community.ebay.com/t5/Mobile-App-iOS/Page-View-Counter-Issue/td-p/30941883/jump-to/first-unread-message,"May 14, 2020 4:35:03 PM",vinnie137,Rising Star,Page View Counter Issue,0,,Looks like we lost the page view counter on active listings.  It just lists the counter as “-“.,49 Views,0,0,Mobile-App-iOS,2020-05-14
https://community.ebay.com/t5/Tools-Apps/Best-tools-for-large-sellers/td-p/30924270/jump-to/first-unread-message,"May 14, 2020 1:16:45 PM",jacob@ebay,not appliable,Best tools for large sellers,1,,"@ecommtrade45 wrote:
Hi
 
We are a large eBay seller wit over 1300 active eBay listings and its getting extremely difficult to stay on-top of all the listings especially do to the fact that we create new listings every day and we add more quantity to the old.
 
is there any Application that would help us digest our sales data and let us know what is selling fast so we could look into maybe raising the price or whats not selling or selling slow so we could improve it?
 
also what are the best tools for pricing and customer communications and shipping.
please feel free to add any other apps that could be helpful.
 
Thank You So Much 

Hello @ecommtrade45 ,
 
Thank you for your post. I am sure there are some amazing apps out there that are not eBay owned but can get the job done with updating your listings and inventory management. We do have our own app call File Exchange that you can download all your inventory into a CSV and then upload it back into the File Exchange Center, after making the changes to the prices and quantities. This report is called File Exchange > Revise Price & Quantity. 
 
If you are interested, here is a direct link to the File Exchange Center.
 
If your looking for something different, you might want to try researching some online apps that would work best for you. I hope this helps and thanks for your post.
 
Sincerely, 
 
Jacob@eBay
eBay Customer Support.",29 Views,0,0,Tools-Apps,2020-05-14
